the_geom,cost_estimate,the_geom_webmercator,latitude,longitude,borough,job_type,permit_type,job_number,bin_number,job_type2,cartodb_id,enlargement_flag_yes_no,square_footage,permit_issuance_date,permit_expiration_date,job_location_house_number,job_location_street_name,community_board,applicant_business_name,proposed_occupancy_class,proposed_stories,proposed_dwelling_units
0101000020E610000000000080757A52C00000006073644440,130240,0101000020110F000065ED5B1D29635FC16A85DFC4E9FF5241,40.7847709655762,-73.9134216308594,Queens,NB,New Building,420658880,4615055,NB,6606,false,880,7/6/2018,7/6/2019 12:00,19-11,20TH AVENUE,401,D'ONOFRIO GENERAL CONTRAC,FACTORY/INDUSTRIAL: LOW HAZARD,1,0
0101000020E610000000000020DE7C52C00000000074644440,567700,0101000020110F00000FF0A88340675FC1F3805778EAFF5241,40.7847900390625,-73.951057434082,Manhattan,A1,ALT 1 Enlargement,122508170,1048441,A1,6607,true,152,3/16/2018,3/12/2019 12:00,160,EAST 95TH ST.,108,M SQUARE BUILDERS LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000000687E52C00000004078644440,1953008,0101000020110F0000B85FF58CDD695FC17CEFBA3CEFFF5241,40.7849197387695,-73.97509765625,Manhattan,NB,New Building,122134029,1090580,NB,6608,false,13196,2/26/2018,2/26/2019 12:00,132,WEST 83RD STREET,107,BUILT BY GRID LLC,RESIDENTIAL: APARTMENT HOUSES,6,6
0101000020E6100000000000A0887A52C0000000A078644440,3982236,0101000020110F00005030B59949635FC19B6269A8EFFF5241,40.7849311828613,-73.9145889282227,Queens,NB,New Building,420658899,4614983,NB,6609,false,26907,11/14/2017,12/1/2018 12:00,18-12,20 AVENUE,401,MONADNOCK CONSTRUCTION IN,RESIDENTIAL: APARTMENT HOUSES,4,32
0101000020E6100000000000A0E87352C0000000E07B644440,355645,0101000020110F0000A7CD14C608585FC1B4D0A64DF3FF5241,40.7850303649902,-73.8110733032227,Queens,A1,ALT 1 Enlargement,421544298,4106314,A1,6610,true,1542,12/20/2017,11/17/2018 12:00,15-68,150 PLACE,407,MIN FA CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000080B07E52C00000002080644440,18276964,0101000020110F0000D974FCB2586A5FC1A6600B12F8FF5241,40.7851600646973,-73.9795227050781,Manhattan,NB,New Building,121190674,1032673,NB,6611,false,123493,7/27/2018,1/1/2019 12:00,250,WEST 81 STREET,107,LEEDING BUILDERS GROUP LL,RESIDENTIAL: APARTMENT HOUSES,18,31
0101000020E610000000000000A67652C00000006084644440,456876,0101000020110F000092A83821B05C5FC1C88C70D6FCFF5241,40.7852897644043,-73.8538818359375,Queens,NB,New Building,421154565,4596893,NB,6612,false,3087,7/26/2018,6/16/2019 12:00,14-15,113 STREET,407,ANCHOR BREAK AND CUTTING,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000000B77252C00000006084644440,273120,0101000020110F0000FD6D91A301565FC1C88C70D6FCFF5241,40.7852897644043,-73.7924194335938,Queens,A1,ALT 1 Enlargement,421376451,4129674,A1,6613,true,600,7/2/2018,2/25/2019 12:00,15-52,202ND STREET,407,KTC DESIGN GROUP INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000040817652C0000000808D644440,516668,0101000020110F0000305FC9B4715C5FC1053FB51207005341,40.7855682373047,-73.8516387939453,Queens,NB,New Building,421559343,4617977,NB,6614,false,3491,5/16/2018,12/8/2018 12:00,115-18,14 AVENUE,407,TGC CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000040817652C0000000808D644440,516668,0101000020110F0000305FC9B4715C5FC1053FB51207005341,40.7855682373047,-73.8516387939453,Queens,NB,New Building,421563383,4097964,NB,6615,false,3491,5/10/2018,12/8/2018 12:00,115-16,14 AVENUE,407,TGC CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000607E7652C0000000E08D644440,212800,0101000020110F0000F6D59DD26C5C5FC112F7637E07005341,40.7855796813965,-73.8514633178711,Queens,A1,ALT 1 Enlargement,421584789,4097965,A1,6616,true,277,6/27/2018,11/17/2018 12:00,14-02,116 STREET,407,T&S HOME IMPROVEMENT INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000040B47552C00000008090644440,56240,0101000020110F00005CC2397E155B5FC16B212B700A005341,40.7856597900391,-73.8391265869141,Queens,NB,New Building,421404288,4617589,NB,6617,false,380,3/8/2018,12/8/2018 12:00,129-15 GAR,14 AVENUE,407,TGC CONSTRUCTION INC,UTILITY / MISCELLANEOUS,1,
0101000020E6100000000000402A7252C00000008091644440,198300,0101000020110F0000B919978F12555FC12D7E528F0B005341,40.7856903076172,-73.7838287353516,Queens,A1,ALT 1 Enlargement,421583673,4130891,A1,6618,true,1259,6/4/2018,2/19/2019 12:00,208-14,15 AVE,407,COS CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000E01D7252C0000000C096644440,80000,0101000020110F0000E5666C8AFD545FC10EB3E17211005341,40.7858505249023,-73.783073425293,Queens,A1,ALT 1 Enlargement,421458915,4130896,A1,6619,true,990,5/18/2018,5/5/2019 12:00,1503,209 STREET,407,EAGLE BUILDING DESIGN COR,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000A0AD7552C0000000A09B644440,1036444,0101000020110F0000F821663D0A5B5FC16EF0C2EA16005341,40.7859992980957,-73.8387222290039,Queens,NB,New Building,421386011,4617588,NB,6620,false,7003,3/8/2018,12/8/2018 12:00,129-15,14 AVE,407,TGC CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000C02D7D52C0000000409C644440,720000,0101000020110F00006364EFC3C7675FC187C53B9E17005341,40.786018371582,-73.9559173583984,Manhattan,A1,ALT 1 Enlargement,122707259,1047131,A1,6621,true,0,5/24/2018,9/27/2018 12:00,16,EAST 94TH STREET,108,PALM CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,5,1
0101000020E6100000000000E0157552C0000000A09F644440,31080,0101000020110F0000A267297A085A5FC1301862671B005341,40.7861213684082,-73.829460144043,Queens,NB,New Building,421546036,4098657,NB,6622,false,210,6/11/2018,6/11/2019 12:00,139-10,14 AVENUE,407,JB MAX ENTERPRISES CORP,UTILITY / MISCELLANEOUS,1,0
0101000020E6100000000000E0157552C0000000A09F644440,780000,0101000020110F0000A267297A085A5FC1301862671B005341,40.7861213684082,-73.829460144043,Queens,A1,ALT 1 Enlargement,421518986,4098657,A1,6623,true,4430,6/26/2018,6/22/2019 12:00,139-10,14 AVE,407,JB MAX ENTERPRISES CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000060087452C0000000C0A8644440,467976,0101000020110F0000D2A24EB43E585FC1C230AFA325005341,40.7863998413086,-73.8130111694336,Queens,NB,New Building,421400433,4615120,NB,6624,false,3162,9/6/2017,9/5/2018 12:00,15-24,MURRAY STREET,407,CAMISI CONSTRUCTION LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000000097452C000000000AB644440,467976,0101000020110F0000595115C43F585FC17DA5C92928005341,40.7864685058594,-73.8130493164062,Queens,NB,New Building,421400424,4618561,NB,6625,false,3162,9/6/2017,9/5/2018 12:00,15-22,MURRAY STREET,407,CAMISI CONSTRUCTION LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000C0237D52C000000000AF644440,2000000,0101000020110F0000F47B84C7B6675FC118E16AA62C005341,40.7865905761719,-73.9553070068359,Manhattan,A1,ALT 1 Enlargement,123045908,1047408,A1,6626,true,200,4/25/2018,1/1/2019 12:00,20,EAST 95 STREET,108,THE RENOVATED HOME 1 LTD,RESIDENTIAL: 1 & 2 FAMILY HOUSES,5,1
0101000020E610000000000040427452C000000080B4644440,599400,0101000020110F00006A2AC602A1585FC1FE74C9D132005341,40.7867584228516,-73.8165435791016,Queens,NB,New Building,421400415,4105230,NB,6627,false,4050,9/6/2017,9/5/2018 12:00,15-12,149 STREET,407,CAMISI CONSTRUCTION LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000040427452C000000080B4644440,44400,0101000020110F00006A2AC602A1585FC1FE74C9D132005341,40.7867584228516,-73.8165435791016,Queens,NB,New Building,421483843,4105230,NB,6628,false,300,9/20/2017,9/20/2018 12:00,15-12,149 STREET,407,CAMISI CONSTRUCTION LLC,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000060DC7452C000000020B8644440,40000,0101000020110F000028AFC2CEA6595FC1F7B6BCE236005341,40.7868690490723,-73.8259506225586,Queens,A1,ALT 1 Enlargement,421513473,4101195,A1,6629,true,32,2/16/2018,11/30/2018 12:00,143-09,14 AVE.,407,H&K NY CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A0377352C0000000C0B9644440,441188,0101000020110F0000D4EE161FDC565FC1F2DE5EB538005341,40.7869186401367,-73.8002700805664,Queens,NB,New Building,421435218,4104267,NB,6630,false,2981,3/5/2018,2/7/2019 12:00,14-69,162 STREET,407,XINOS CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040C07552C000000080BA644440,44400,0101000020110F000012A653E0295B5FC1406FBD8C39005341,40.7869415283203,-73.8398590087891,Queens,NB,New Building,421569412,4097171,NB,6631,false,300,6/19/2018,2/19/2019 12:00,11-27,128 STREET,407,COS CONSTRUCTION INC,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000040C07552C000000080BA644440,702986,0101000020110F000012A653E0295B5FC1406FBD8C39005341,40.7869415283203,-73.8398590087891,Queens,A1,ALT 1 Enlargement,421471204,4097171,A1,6632,true,2595,3/23/2018,2/15/2019 12:00,11-27,128 STREET,407,COS CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000C0247652C000000060BB644440,53280,0101000020110F00003379EC95D45B5FC1C11D01883A005341,40.7869682312012,-73.8459930419922,Queens,NB,New Building,421317756,4097858,NB,6633,false,360,3/8/2018,12/17/2018 12:00,12-26,COLLEGE POINT BLVD,407,VISION CONTRACTING NY COR,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000020667E52C000000020BD644440,149500,0101000020110F00002554A15DDA695FC1A18E887E3C005341,40.7870216369629,-73.974983215332,Manhattan,A1,ALT 1 Enlargement,122482054,1032140,A1,6634,true,0,7/20/2018,7/1/2019 12:00,169,WEST 85 STREET,107,BRUSCO CONTRACTING CORP,RESIDENTIAL: APARTMENT HOUSES,5,8
0101000020E610000000000060A27E52C0000000E0C4644440,1450000,0101000020110F000024A6D8B4406A5FC19B2E063045005341,40.7872581481934,-73.9786605834961,Manhattan,A1,ALT 1 Enlargement,121185608,1032795,A1,6635,true,4361,11/15/2017,11/15/2018 12:00,498,WEST END AVENUE,107,STEPPING STONE CONSTRUCT*,RESIDENTIAL: APARTMENT HOUSES,13,40
0101000020E610000000000000D27452C0000000E0C6644440,1510340,0101000020110F00009BF7462F95595FC1AC7A586E47005341,40.7873191833496,-73.8253173828125,Queens,NB,New Building,421436459,4101197,NB,6636,false,10205,6/15/2018,6/15/2019 12:00,13-25,143 PLACE,407,SHENG SHENG CONSTRUCTION,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000202B7D52C0000000E0C8644440,3673000,0101000020110F000092BA794EC3675FC154E9AAAC49005341,40.7873802185059,-73.9557571411133,Manhattan,A1,ALT 1 Enlargement,122475990,1047419,A1,6637,true,14240,6/8/2018,4/1/2019 12:00,1143,FIFTH AVE,108,ABR BUILDERS LLC,RESIDENTIAL: APARTMENT HOUSES,9,7
0101000020E6100000000000C09B7552C000000020CC644440,400000,0101000020110F0000193C9AE0EB5A5FC1EB26F1514D005341,40.7874794006348,-73.8376312255859,Queens,A1,ALT 1 Enlargement,421348606,4618507,A1,6638,true,0,5/2/2018,4/25/2019 12:00,11-08,131 STREET,407,"FRANK MARANDO LANDSCAPE,",FACTORY/INDUSTRIAL: LOW HAZARD,2,
0101000020E610000000000020087352C000000020CC644440,999740,0101000020110F0000C91E1B708B565FC1EB26F1514D005341,40.7874794006348,-73.7973709106445,Queens,NB,New Building,421455053,4616127,NB,6639,false,6755,1/18/2018,11/17/2018 12:00,165-05,14TH ROAD,407,WINSTON ANDREW SEYMOUR,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000060207352C000000000D2644440,350000,0101000020110F0000A0C504A1B4565FC124B904E953005341,40.7876586914062,-73.7988510131836,Queens,A1,ALT 1 Enlargement,421372936,4104301,A1,6640,true,1940,3/22/2018,3/19/2019 12:00,14-48,164 STREET,407,ARTISTIC DESIGN CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A03B7E52C000000060D3644440,1369280,0101000020110F00004FF8DA2C92695FC1CBE5DD7355005341,40.7877006530762,-73.9723892211914,Manhattan,A1,ALT 1 Enlargement,121189971,1032241,A1,6641,true,2319,8/9/2018,8/9/2019 12:00,125,WEST 87TH STREET,107,X-ACT CONTRACTING CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,5,1
0101000020E610000000000040E57252C000000060D3644440,49876,0101000020110F0000FBE0FF3250565FC1CBE5DD7355005341,40.7877006530762,-73.7952423095703,Queens,NB,New Building,421313386,4104500,NB,6642,false,337,4/30/2018,2/19/2019 12:00,14-64,TOTTEN ST,407,COS CONSTRUCTION INC,UTILITY / MISCELLANEOUS,1,
0101000020E6100000000000803D7E52C000000000D5644440,26000,0101000020110F0000E4032F5C95695FC1BC8C814657005341,40.7877502441406,-73.9725036621094,Manhattan,A1,ALT 1 Enlargement,101686409,1032272,A1,6643,true,103,4/19/2018,1/12/2019 12:00,129,WEST   87 STREET,107,O'HARE CONTRACTING SVCS I,RESID. BLDG - OLD CODE,3,6
0101000020E610000000000020AF7C52C000000040D7644440,2051280,0101000020110F0000D5DE18AEF0665FC1845E9FCC59005341,40.7878189086914,-73.9481887817383,Manhattan,NB,New Building,121235136,1802793,NB,6644,false,13860,2/22/2018,9/15/2018 12:00,168,EAST 100 STREET,111,AIRITAN MANAGEMENT CORP,RESIDENTIAL: APARTMENT HOUSES,8,16
0101000020E610000000000000BB7E52C000000040D9644440,1062000,0101000020110F0000191CD3886A6A5FC16AE8F20A5C005341,40.7878799438477,-73.9801635742188,Manhattan,A1,ALT 1 Enlargement,121332842,1033829,A1,6645,true,1562,11/29/2017,11/18/2018 12:00,332,WEST 84TH STREET,107,"ARIES CONSTRUCTION CO,INC",RESIDENTIAL: 1 & 2 FAMILY HOUSES,5,1
0101000020E610000000000020E07452C0000000E0DD644440,407888,0101000020110F000051C66A2DAD595FC1CB9B143B61005341,40.7880210876465,-73.8261795043945,Queens,NB,New Building,420619539,4542035,NB,6646,false,2756,12/8/2017,12/1/2018 12:00,11-30,143 PL,407,G. FAZIO CONSTRUCTION CO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000080537352C000000080E0644440,251210,0101000020110F000021BD4D780B575FC144DEE22C64005341,40.7881011962891,-73.8019714355469,Queens,A1,ALT 1 Enlargement,421527887,4104098,A1,6647,true,629,6/13/2018,12/21/2018 12:00,14-29,160TH STREET,407,NEW DIMENSIONS RESIDENT,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000E0437E52C000000000E5644440,761845,0101000020110F0000DEC44C30A0695FC1306D203969005341,40.7882385253906,-73.9728927612305,Manhattan,A1,ALT 1 Enlargement,121324539,1032281,A1,6648,true,840,1/5/2018,1/6/2019 12:00,152,W 88 ST,107,CAF CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,5,1
0101000020E610000000000040A67652C000000020F4644440,473600,0101000020110F0000FB87EE8DB05C5FC1259182307A005341,40.7887001037598,-73.8538970947266,Queens,NB,New Building,401208457,4618416,NB,6649,false,3200,11/28/2017,10/13/2018 12:00,114-20,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E6100000000000C0A57652C000000080F4644440,473600,0101000020110F000028C982B4AF5C5FC10196329C7A005341,40.7887115478516,-73.8538665771484,Queens,NB,New Building,401208466,4618415,NB,6650,false,3200,11/28/2017,10/13/2018 12:00,114-22,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E610000000000000A57652C000000080F4644440,473600,0101000020110F0000EE2A616EAE5C5FC10196329C7A005341,40.7887115478516,-73.8538208007812,Queens,NB,New Building,401208475,4618414,NB,6651,false,3200,11/28/2017,10/13/2018 12:00,114-24,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E610000000000060A47652C000000080F4644440,473600,0101000020110F0000667C9A5EAD5C5FC10196329C7A005341,40.7887115478516,-73.8537826538086,Queens,NB,New Building,401208484,4618413,NB,6652,false,3200,11/28/2017,10/13/2018 12:00,114-26,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E6100000000000A0A37652C000000080F4644440,473600,0101000020110F00002BDE7818AC5C5FC10196329C7A005341,40.7887115478516,-73.8537368774414,Queens,NB,New Building,401208493,4618412,NB,6653,false,3200,11/28/2017,10/13/2018 12:00,114-28,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E610000000000020A37652C000000080F4644440,473600,0101000020110F0000581F0D3FAB5C5FC10196329C7A005341,40.7887115478516,-73.8537063598633,Queens,NB,New Building,401208509,4618411,NB,6654,false,3200,11/28/2017,10/13/2018 12:00,114-30,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E610000000000080A27652C000000080F4644440,473600,0101000020110F0000D270462FAA5C5FC10196329C7A005341,40.7887115478516,-73.8536682128906,Queens,NB,New Building,401208518,4618409,NB,6655,false,3200,11/28/2017,10/13/2018 12:00,114-32,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E6100000000000E0A17652C000000080F4644440,473600,0101000020110F00004AC27F1FA95C5FC10196329C7A005341,40.7887115478516,-73.853630065918,Queens,NB,New Building,401208527,4618408,NB,6656,false,3200,11/28/2017,10/13/2018 12:00,114-34,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E610000000000040A17652C000000080F4644440,473600,0101000020110F0000C313B90FA85C5FC10196329C7A005341,40.7887115478516,-73.8535919189453,Queens,NB,New Building,401208536,4618406,NB,6657,false,3200,11/28/2017,10/13/2018 12:00,114-36,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E610000000000040A17652C000000080F4644440,473600,0101000020110F0000C313B90FA85C5FC10196329C7A005341,40.7887115478516,-73.8535919189453,Queens,NB,New Building,401595038,4618405,NB,6658,false,3200,11/28/2017,10/13/2018 12:00,114-36A,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E610000000000040A67652C0000000C0F4644440,473600,0101000020110F0000FB87EE8DB05C5FC19B44FDE37A005341,40.7887191772461,-73.8538970947266,Queens,NB,New Building,401208215,4618426,NB,6659,false,3200,11/28/2017,10/13/2018 12:00,114-21,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E6100000000000C0A57652C0000000C0F4644440,473600,0101000020110F000028C982B4AF5C5FC19B44FDE37A005341,40.7887191772461,-73.8538665771484,Queens,NB,New Building,401208224,4618427,NB,6660,false,3200,11/28/2017,10/13/2018 12:00,114-23,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E610000000000000A57652C0000000C0F4644440,473600,0101000020110F0000EE2A616EAE5C5FC19B44FDE37A005341,40.7887191772461,-73.8538208007812,Queens,NB,New Building,401208233,4618428,NB,6661,false,3200,11/28/2017,10/13/2018 12:00,114-25,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E610000000000080A47652C0000000C0F4644440,473600,0101000020110F00001B6CF594AD5C5FC19B44FDE37A005341,40.7887191772461,-73.8537902832031,Queens,NB,New Building,401208242,4618429,NB,6662,false,3200,11/28/2017,10/13/2018 12:00,114-27,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E6100000000000A0A37652C000000020F5644440,473600,0101000020110F00002BDE7818AC5C5FC17F4BAD4F7B005341,40.7887306213379,-73.8537368774414,Queens,NB,New Building,401208251,4618430,NB,6663,false,3200,11/28/2017,10/13/2018 12:00,114-29,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E610000000000020A37652C000000020F5644440,473600,0101000020110F0000581F0D3FAB5C5FC17F4BAD4F7B005341,40.7887306213379,-73.8537063598633,Queens,NB,New Building,401208260,4618431,NB,6664,false,3200,11/28/2017,10/13/2018 12:00,114-31,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E610000000000080A27652C000000020F5644440,473600,0101000020110F0000D270462FAA5C5FC17F4BAD4F7B005341,40.7887306213379,-73.8536682128906,Queens,NB,New Building,401208279,4618432,NB,6665,false,3200,11/28/2017,10/13/2018 12:00,114-33,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E6100000000000E0A17652C000000020F5644440,473600,0101000020110F00004AC27F1FA95C5FC17F4BAD4F7B005341,40.7887306213379,-73.853630065918,Queens,NB,New Building,401208288,4618433,NB,6666,false,3200,11/28/2017,10/13/2018 12:00,114-35,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E6100000000000E0AB7652C0000000C0F5644440,473600,0101000020110F0000B9AAEA1BBA5C5FC15E0428037C005341,40.7887496948242,-73.8542404174805,Queens,NB,New Building,401594976,4856696,NB,6667,false,3200,11/28/2017,10/13/2018 12:00,114-17,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E6100000000000E0AB7652C000000060F6644440,473600,0101000020110F0000B9AAEA1BBA5C5FC199C0A2B67C005341,40.7887687683105,-73.8542404174805,Queens,NB,New Building,401208206,4618424,NB,6668,false,3200,11/28/2017,10/13/2018 12:00,114-15,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E6100000000000E0AB7652C000000020F7644440,473600,0101000020110F0000B9AAEA1BBA5C5FC12ADA028E7D005341,40.7887916564941,-73.8542404174805,Queens,NB,New Building,401208199,4618423,NB,6669,false,3200,11/28/2017,10/13/2018 12:00,114-13,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E6100000000000E0AB7652C0000000C0F7644440,473600,0101000020110F0000B9AAEA1BBA5C5FC1D59D7D417E005341,40.7888107299805,-73.8542404174805,Queens,NB,New Building,401208180,4618422,NB,6670,false,3200,11/28/2017,10/13/2018 12:00,114-11,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E6100000000000E0AB7652C000000060F8644440,473600,0101000020110F0000B9AAEA1BBA5C5FC1E364F8F47E005341,40.7888298034668,-73.8542404174805,Queens,NB,New Building,401208171,4618421,NB,6671,false,3200,11/28/2017,10/13/2018 12:00,114-09,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E6100000000000E0AB7652C0000000C0F8644440,473600,0101000020110F0000B9AAEA1BBA5C5FC18977A8607F005341,40.7888412475586,-73.8542404174805,Queens,NB,New Building,401208162,4618420,NB,6672,false,3200,11/28/2017,10/13/2018 12:00,114-07,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E6100000000000E0AB7652C000000060F9644440,473600,0101000020110F0000B9AAEA1BBA5C5FC10044231480005341,40.7888603210449,-73.8542404174805,Queens,NB,New Building,401208153,4618419,NB,6673,false,3200,11/28/2017,10/13/2018 12:00,114-05,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E6100000000000E0AB7652C000000000FA644440,473600,0101000020110F0000B9AAEA1BBA5C5FC1D7139EC780005341,40.7888793945312,-73.8542404174805,Queens,NB,New Building,401208144,4618418,NB,6674,false,3200,11/28/2017,10/13/2018 12:00,114-03,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E6100000000000E0AB7652C000000060FA644440,473600,0101000020110F0000B9AAEA1BBA5C5FC1C72B4E3381005341,40.788890838623,-73.8542404174805,Queens,NB,New Building,401208135,4618417,NB,6675,false,3200,11/28/2017,10/13/2018 12:00,114-01,TAIPEI COURT,407,T & T CONST GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,3,2
0101000020E610000000000040DD7552C000000000FC644440,100000,0101000020110F0000B8E1BC225B5B5FC1D8F6F30583005341,40.7889404296875,-73.8416290283203,Queens,A1,ALT 1 Enlargement,421417835,4096723,A1,6676,true,990,1/30/2018,1/27/2019 12:00,9-11,126 STREET,407,1027 BUILDERS LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000A0787352C000000000FD644440,719132,0101000020110F0000A1D5CD874A575FC14EF51E2584005341,40.7889709472656,-73.8042373657227,Queens,NB,New Building,421374649,4103895,NB,6677,false,4859,2/7/2018,10/4/2018 12:00,157-14,14TH AVENUE,407,PERSI CONTRACTING CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000C0247352C0000000C007654440,388075,0101000020110F0000518B730FBC565FC11A472F3490005341,40.7892990112305,-73.7991180419922,Queens,A1,ALT 1 Enlargement,421368923,4104234,A1,6678,true,1817,6/25/2018,12/21/2018 12:00,162-33,14 AVENUE,407,NEW DIMENSIONS RESIDENT,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040CE7452C0000000600B654440,1375068,0101000020110F000073E09ED08E595FC11CBB2C4594005341,40.7894096374512,-73.8250885009766,Queens,NB,New Building,421305242,4101319,NB,6679,false,9291,7/13/2018,7/13/2019 12:00,10-25,MALBA DRIVE,407,CSPN PALIURAS CONSTRUCTIO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000040417652C0000000000C654440,529692,0101000020110F000008F6E9FE045C5FC143ECA7F894005341,40.7894287109375,-73.8477325439453,Queens,NB,New Building,421264562,4607561,NB,6680,false,3579,9/1/2017,9/3/2018 12:00,120-09,9 AVENUE,407,PLL CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
